"","indic","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","indicatorName","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","men","girl","women","boy","Gender","SiteType","StartDate","poptype","indic2","X","Indicator"
"10461","- # receiving essential sanitary items","Mafraq",197393893,4095,1048500186,"Mafraq Governorate",146,"LWF","3. Essential sanitary items provided","NFI-1. Basic needs",23832,393,"Men - Other affected Population - # receiving essential sanitary items","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North",,,,,"","Appeal outside of RRP6","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men","   Urban areas - ","01/09/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10462","- # receiving essential sanitary items","Mafraq",197393893,4095,1048500186,"Mafraq Governorate",146,"LWF","3. Essential sanitary items provided","NFI-1. Basic needs",23828,543,"Syrian Men in Urban- # receiving essential sanitary items","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North",,,,,"","Appeal outside of RRP6","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men","   Urban areas - ","01/09/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10463","- # receiving essential sanitary items","Al Balqa",94652691,4095,850741481,"Al Balqa Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23828,17,"Syrian Men in Urban- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1702","BALQA","2","Center","Men","","","","Men","   Urban areas - ","01/10/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10464","- # receiving essential sanitary items","Jarash",416868709,4095,1003027504,"Jarash Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23828,32,"Syrian Men in Urban- # receiving essential sanitary items","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1708","JARASH","1","North","Men","","","","Men","   Urban areas - ","01/12/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10465","- # receiving essential sanitary items","Irbid",121381562,4095,1800720415,"Irbid City",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23832,21,"Men - Other affected Population - # receiving essential sanitary items","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North","Qasabat Irbid","Qasabat Irbid",,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers each to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritization by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","Men","","","","Men","   Urban areas - ","01/03/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10466","- # receiving essential sanitary items","Mafraq",789109954,4095,1048500186,"Mafraq Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23828,129,"Syrian Men in Urban- # receiving essential sanitary items","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men","   Urban areas - ","01/05/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10467","- # receiving essential sanitary items","Irbid",991874566,4095,1693518418,"Liwa ar Ramtha",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23832,276,"Men - Other affected Population - # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North","Ar Ramtha","Ar Ramtha",,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers each to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritization by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out. ","Direct appeal","None","Yes"," "," ","Other","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","Men","","","","Men","  OtherUrban areas - ","01/02/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10468","- # receiving essential sanitary items","Madaba",996241135,4095,697180016,"Madaba Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23828,6,"Syrian Men in Urban- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1710","MADABA","2","Center","Men","","","","Men","   Urban areas - ","01/10/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10469","- # receiving essential sanitary items","Ajlun",377585241,4095,1826722391,"Liwa Qasabat Ajlun",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23828,7,"Syrian Men in Urban- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North","Qasabat  Ajloun","Ajloun",,,"ICMC provides baby hygiene packages to vulnerable Syrians and Jordanians. Each kit contains supplies for 4 months. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1701","AJLOUN","1","North","Men","","","","Men","   Urban areas - ","01/10/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10470","- # receiving essential sanitary items","Irbid",1329557921,4095,288028217,"Irbid Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23828,31,"Syrian Men in Urban- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","Men","","","","Men","   Urban areas - ","01/10/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10471","- # receiving essential sanitary items","Jarash",416868709,4095,1003027504,"Jarash Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23828,111,"Syrian Men in Urban- # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1708","JARASH","1","North","Men","","","","Men","   Urban areas - ","01/02/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10472","- # receiving essential sanitary items","Irbid",1329557921,4095,288028217,"Irbid Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23832,11,"Men - Other affected Population - # receiving essential sanitary items","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","Men","","","","Men","   Urban areas - ","01/05/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10473","- # receiving essential sanitary items","Madaba",996241135,4095,697180016,"Madaba Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23832,2,"Men - Other affected Population - # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1710","MADABA","2","Center","Men","","","","Men","   Urban areas - ","01/10/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
