"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"22780","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,36,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-06",1064,"Unconditional Cash Assistance","Individual","2014-06","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/06/2014","Men","","","","Men","   Urban areas - "
"22781","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,58,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-10",1064,"Unconditional Cash Assistance","Individual","2014-10","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/10/2014","Men","","","","Men","   Urban areas - "
"22782","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,38,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-07",1064,"Unconditional Cash Assistance","Individual","2014-07","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/07/2014","Men","","","","Men","   Urban areas - "
"22783","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,96,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-09",1064,"Unconditional Cash Assistance","Individual","2014-09","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/09/2014","","","Boys","","Boys","   Urban areas - "
"22784","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,51,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-06",1064,"Unconditional Cash Assistance","Individual","2014-06","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/06/2014","Men","Women","","","WomenMen","   Urban areas - "
"22786","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,64,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-05",1064,"Unconditional Cash Assistance","Individual","2014-05","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","","","Boys","","Boys","   Urban areas - "
"22793","Tafileh",1925367991,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,62,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-03",1064,"Unconditional Cash Assistance","Individual","2014-03","South",,,,,"ECH","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/03/2014","Men","Women","","","WomenMen","   Urban areas - "
"22794","Tafileh",1925367991,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,2550,"Unconditional -Total Amount distributed this month in USD","2014-03",1064,"Unconditional Cash Assistance","JOD","2014-03","South",,,,,"ECH","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/03/2014","","","","","","   Urban areas - "
"22797","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23480,9,"Girls - Other affected Population","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","","","","Girls","Girls","   Urban areas - "
"22799","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,7529,"Unconditional -Total Amount distributed this month in USD","2014-08",1064,"Unconditional Cash Assistance","JOD","2014-08","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/08/2014","","","","","","   Urban areas - "
"22800","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23479,61,"Syrian Men in Urban","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/06/2014","Men","","","","Men","   Urban areas - "
"22804","Tafileh",1151421321,4052,840670398,"Tafileh Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23524,51,"Syrian Women in Urban - # of individuals assisted- supplementary winterization  cash","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/01/2014","Men","Women","","","WomenMen","   Urban areas - "
"22805","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,96,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-07",1064,"Unconditional Cash Assistance","Individual","2014-07","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/07/2014","","","Boys","","Boys","   Urban areas - "
"22808","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23477,126,"Syrian Boys in Urban","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","","","Boys","","Boys","   Urban areas - "
"22809","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23471,6323,"Total Amount distributed this month in USD","2014-08",1064,"RRP6 - Performance Indicators","JOD","2014-08","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/08/2014","","","","","","   Urban areas - "
"22811","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23483,7,"Men - Other affected Population","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","Men","","","","Men","   Urban areas - "
"22818","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23476,16,"Syrian Girls in Urban","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/08/2014","","","","Girls","Girls","   Urban areas - "
"22819","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,94,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-05",1064,"Unconditional Cash Assistance","Individual","2014-05","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","","","Boys","","Boys","   Urban areas - "
"22820","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,59,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-10",1064,"Unconditional Cash Assistance","Individual","2014-10","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/10/2014","Men","Women","","","WomenMen","   Urban areas - "
"22822","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,72,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-06",1064,"Unconditional Cash Assistance","Individual","2014-06","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/06/2014","","","","Girls","Girls","   Urban areas - "
"22823","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,7782,"Unconditional -Total Amount distributed this month in USD","2014-03",1064,"Unconditional Cash Assistance","JOD","2014-03","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/03/2014","","","","","","   Urban areas - "
"22827","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,73,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-02",1064,"Unconditional Cash Assistance","Individual","2014-02","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/02/2014","","","Boys","","Boys","   Urban areas - "
"22829","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,56,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-01",1064,"Unconditional Cash Assistance","Individual","2014-01","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/01/2014","","","","Girls","Girls","   Urban areas - "
"22831","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,68,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-06",1064,"Unconditional Cash Assistance","Individual","2014-06","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/06/2014","","","","Girls","Girls","   Urban areas - "
"22833","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,100,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-10",1064,"Unconditional Cash Assistance","Individual","2014-10","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/10/2014","","","Boys","","Boys","   Urban areas - "
"22834","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,58,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-05",1064,"Unconditional Cash Assistance","Individual","2014-05","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","Men","","","","Men","   Urban areas - "
"22838","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,39,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-08",1064,"Unconditional Cash Assistance","Individual","2014-08","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/08/2014","Men","","","","Men","   Urban areas - "
"22841","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,51,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-02",1064,"Unconditional Cash Assistance","Individual","2014-02","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/02/2014","Men","Women","","","WomenMen","   Urban areas - "
"22843","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,3750,"Unconditional -Total Amount distributed this month in USD","2014-09",1064,"Unconditional Cash Assistance","JOD","2014-09","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/09/2014","","","","","","   Urban areas - "
"22844","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,55,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-09",1064,"Unconditional Cash Assistance","Individual","2014-09","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/09/2014","Men","Women","","","WomenMen","   Urban areas - "
"22846","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23483,31,"Men - Other affected Population","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/08/2014","Men","","","","Men","   Urban areas - "
"22848","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23477,16,"Syrian Boys in Urban","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/08/2014","","","Boys","","Boys","   Urban areas - "
"22849","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23478,61,"Syrian Women in Urban","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/07/2014","Men","Women","","","WomenMen","   Urban areas - "
